Address,Full_Address,Total_Staked,Status,Time_Score,Holding_Days,First_Stake,Stake_Count,Unstake_Count,Is_Active,Total_Transactions,Rank,Alias
0xad8e**a8e7c9**a85e0f,0xad8ea8e7c9e57ab4f146d99dfc2c4abe3ca85e0f,11473.5961,Jeeted,63627.86,5.5,2025-05-27 15:53,1,2,False,3,229,VIRGEN#0229
0xe710**da16ed**6ee987,0xe710da16edea77ee85258b3b1ee68c4d526ee987,11417.9857,OG,61987.64,5.4,2025-05-27 18:41,1,0,True,1,230,VIRGEN#0230
0x31d9**4f29e2**97fa10,0x31d94f29e21e1b6f450cac1ddf97c9053797fa10,11021.4428,VIRGEN,8132.78,0.7,2025-06-01 11:16,1,0,True,1,231,VIRGEN#0231
0x86a4**c6ad27**80f982,0x86a4c6ad2726ac5aef59b35700620aae7d80f982,10762.0577,VIRGEN,24490.78,2.3,2025-05-30 22:22,1,0,True,1,232,VIRGEN#0232
0xb376**3bc2b1**4eadfc,0xb3763bc2b1e41708b3c3bf3ef536d9fbaf4eadfc,10582.6164,VIRGEN,48302.42,4.6,2025-05-28 15:26,1,0,True,1,233,VIRGEN#0233
0x8bab**2ef0e8**cf6b0f,0x8bab2ef0e8de3d9ff73ac95fd8e4114e92cf6b0f,10316.9959,VIRGEN,38006.79,3.7,2025-05-29 12:34,1,0,True,1,234,VIRGEN#0234
0x10f4**99ccfc**8bd892,0x10f499ccfc16414d0a8be60c0b29bc396f8bd892,10116.3374,OG,52529.67,5.2,2025-05-28 00:21,1,0,True,1,235,VIRGEN#0235
0xd3c4**0f79a2**d9e89b,0xd3c40f79a22e3a6c96412973df5cba0d8ad9e89b,10113.0795,Jeeted,26039.19,2.6,2025-05-30 15:11,1,1,False,2,236,VIRGEN#0236
0xdeab**d24b43**a5da3f,0xdeabd24b435b2dd23fbab4f8bd50fa158ca5da3f,10000.0,VIRGEN,4018.17,0.4,2025-06-01 19:20,1,0,True,1,237,VIRGEN#0237
0xa194**3a04cc**e3500c,0xa1943a04cc043e2f2a65811f470464727be3500c,10000.0,Jeeted,49539.93,5.0,2025-05-28 06:05,1,1,False,2,238,VIRGEN#0238
0xa13f**3799b5**233779,0xa13f3799b5ee0e33e38e6522d6cca89ef7233779,9966.5256,VIRGEN,36465.14,3.7,2025-05-29 13:10,1,0,True,1,239,VIRGEN#0239
0x26b8**5f4d04**7e5d66,0x26b85f4d04d469420d991576c633f2b4c17e5d66,9767.5149,OG,48768.73,5.0,2025-05-28 05:09,1,0,True,1,240,VIRGEN#0240
0x13de**6ed0e3**bd7c67,0x13de6ed0e30ea28fe5225fd130324081acbd7c67,9592.475,Jeeted,48471.86,5.1,2025-05-28 03:42,1,2,False,3,241,VIRGEN#0241
0x9106**cdef75**e65131,0x9106cdef75433d1ae8f3506fce87263b3fe65131,9352.459,VIRGEN,4374.98,0.5,2025-06-01 17:45,1,0,True,1,242,VIRGEN#0242
0x394a**44683f**8c8b41,0x394a44683ff05ef31abd675785b0b493ab8c8b41,9211.2563,VIRGEN,4293.79,0.5,2025-06-01 17:47,1,0,True,1,243,VIRGEN#0243
0x55b3**3c820d**0ad720,0x55b33c820d7d1b28b3292bca0039bc7fec0ad720,9114.7737,VIRGEN,4381.74,0.5,2025-06-01 17:26,1,0,True,1,244,VIRGEN#0244
0x1d43**817031**ecb784,0x1d438170312f5e508324bc37f0b7af7ae6ecb784,8838.75,OG,45227.09,5.1,2025-05-28 02:10,1,0,True,1,245,VIRGEN#0245
0x10e0**a1b23a**12a63f,0x10e0a1b23a5e2101757eb893324be3137a12a63f,8838.3869,OG,46433.35,5.3,2025-05-27 22:53,1,0,True,1,246,VIRGEN#0246
0x9598**69ad82**a93bdb,0x959869ad82e14aca3aba5d916863ddeaf7a93bdb,8838.3869,VIRGEN,27435.52,3.1,2025-05-30 02:29,1,0,True,1,247,VIRGEN#0247
0x6b1a**739795**4ba49b,0x6b1a7397952b5e1e2c6e72df6370a573f14ba49b,8838.3869,VIRGEN,30997.06,3.5,2025-05-29 16:48,1,0,True,1,248,VIRGEN#0248
0x7f67**5a3227**af1bd7,0x7f675a3227bbe55c6e33ff3986048be06daf1bd7,8787.5346,VIRGEN,5094.63,0.6,2025-06-01 15:04,1,0,True,1,249,VIRGEN#0249
0xb5e1**004146**39a68c,0xb5e10041462b8f9c2ae702e4b9cc1dd64939a68c,8593.1004,VIRGEN,4531.37,0.5,2025-06-01 16:19,1,0,True,1,250,VIRGEN#0250
0x901a**d05a92**d5df28,0x901ad05a923dde1a657734ce484382b919d5df28,8301.1389,VIRGEN,34562.04,4.2,2025-05-29 01:03,1,0,True,1,251,VIRGEN#0251
0xe9a9**c837b8**247126,0xe9a9c837b8918efa22f6e801ae8fd867ce247126,8295.0,VIRGEN,34547.43,4.2,2025-05-29 01:01,1,0,True,1,252,VIRGEN#0252
0x0147**10ec53**d4da28,0x014710ec536029d4e391f433c78553497ed4da28,8141.0951,OG,42406.91,5.2,2025-05-27 23:58,1,0,True,1,253,VIRGEN#0253
0x0c56**4d8483**c2d8a8,0x0c564d848328fd082d7c6a48bf0c0a7ad0c2d8a8,8141.0951,OG,39764.82,4.9,2025-05-28 07:45,1,0,True,1,254,VIRGEN#0254
0x20f8**67e9f7**d4e5a9,0x20f867e9f7da6a5abad38dc365ade5c1f7d4e5a9,8122.6356,VIRGEN,23187.4,2.9,2025-05-30 08:28,1,0,True,1,255,VIRGEN#0255
0x1b16**1a0ef9**6fae9d,0x1b161a0ef9964bc48e146359dad05acd3f6fae9d,7922.0386,VIRGEN,25837.86,3.3,2025-05-29 22:42,1,0,True,1,256,VIRGEN#0256
0xa5c6**0a516b**527dc0,0xa5c60a516b192c038db45e9f3e61130b3e527dc0,7650.0,OG,43929.86,5.7,2025-05-27 11:09,1,0,True,1,257,VIRGEN#0257
0x58ac**546567**bbe192,0x58ac546567cffbef7bc489b24e126f602ebbe192,7510.374,Jeeted,41695.53,5.6,2025-05-27 15:44,1,1,False,2,258,VIRGEN#0258
0xb05d**2cb690**2c38aa,0xb05d2cb690cfd8f16626db57a29080c5f32c38aa,7395.4425,VIRGEN,11543.82,1.6,2025-05-31 15:31,1,0,True,1,259,VIRGEN#0259
0x28ff**19c63a**db4fca,0x28ff19c63ad6ed204542793bdf02231a85db4fca,7340.8296,VIRGEN,5298.74,0.7,2025-06-01 11:39,1,0,True,1,260,VIRGEN#0260
0x279c**00f5c0**6d62d5,0x279c00f5c0fff1a3bfa69ae2d6634474aa6d62d5,7277.5866,VIRGEN,15180.59,2.1,2025-05-31 02:55,1,0,True,1,261,VIRGEN#0261
0x3662**b80628**5bf690,0x3662b80628f538b554cf0c988db126d8185bf690,7193.2886,Jeeted,36352.67,5.1,2025-05-28 03:41,1,2,False,3,262,VIRGEN#0262
0xf13b**77c11c**67f405,0xf13b77c11c915e21c15f814713ac9c2bb067f405,7098.4375,Jeeted,38585.02,5.4,2025-05-27 18:31,1,1,False,2,263,VIRGEN#0263
0x59d4**4aa3b9**e615fb,0x59d44aa3b9a172d9e34836367724ea8eafe615fb,7000.0,VIRGEN,15254.57,2.2,2025-05-31 00:41,1,0,True,1,264,VIRGEN#0264
0x00d7**cbaf7b**d1f988,0x00d7cbaf7bdba7af72d1566cae51c2f7d4d1f988,6575.8119,VIRGEN,30131.6,4.6,2025-05-28 15:00,1,0,True,1,265,VIRGEN#0265
0x8a41**0762f6**b03446,0x8a410762f6546a2845d6b697143ca7bda9b03446,6536.7968,Jeeted,29547.3,4.5,2025-05-28 16:30,1,1,False,2,266,VIRGEN#0266
0x49ac**3f1334**9c197b,0x49ac3f1334b3f82f3b11b12d96e250f0139c197b,6484.761,Jeeted,36210.56,5.6,2025-05-27 14:58,1,4,False,5,267,VIRGEN#0267
0x4239**c228b3**708ef6,0x4239c228b3808e10dbf969ce630f7ae354708ef6,5988.8393,Jeeted,32885.87,5.5,2025-05-27 17:11,1,1,False,2,268,VIRGEN#0268
0x6e1f**0f4355**2bbacc,0x6e1f0f4355da2c47ef6daefa0a52c9a6152bbacc,5532.9576,Jeeted,24113.26,4.4,2025-05-28 20:23,1,1,False,2,269,VIRGEN#0269
0xb5af**4bcb67**f7ae3b,0xb5af4bcb676bebf087a4143b33af289d1cf7ae3b,5407.4021,VIRGEN,24206.2,4.5,2025-05-28 17:32,1,0,True,1,270,VIRGEN#0270
0x865d**e99f68**ef1817,0x865de99f68c6232cca8548a7e47228b9b1ef1817,5404.2885,VIRGEN,24209.77,4.5,2025-05-28 17:28,1,0,True,1,271,VIRGEN#0271
0xb5cd**a768fb**0109bb,0xb5cda768fbe985dee20f420319e587d0090109bb,5062.0803,OG,27974.61,5.5,2025-05-27 16:21,1,0,True,1,272,VIRGEN#0272
0xef8b**193d5f**1a6f3e,0xef8b193d5f2597e146b5f9354477d2288c1a6f3e,5000.0,VIRGEN,6870.66,1.4,2025-05-31 20:00,1,0,True,1,273,VIRGEN#0273
0x06db**289e74**16a56b,0x06db289e747a06da22c39917592412206916a56b,4998.8507,OG,24396.3,4.9,2025-05-28 07:51,1,0,True,1,274,VIRGEN#0274
0xe8d6**f156a4**486397,0xe8d6f156a4133ada2a9df407f92e125927486397,4990.0,VIRGEN,23878.13,4.8,2025-05-28 10:08,1,0,True,1,275,VIRGEN#0275
0x2dfe**a0aaaf**ec1c67,0x2dfea0aaafaae6e10ba167b4e6d14f3c9bec1c67,4962.0512,OG,26782.04,5.4,2025-05-27 19:26,1,0,True,1,276,VIRGEN#0276
0xf766**83fecc**5c711c,0xf76683fecce0c65c16e86fa4a0c151be485c711c,4923.4803,VIRGEN,17809.95,3.6,2025-05-29 14:10,1,0,True,1,277,VIRGEN#0277
0xe08d**9cc9b6**cdb902,0xe08d9cc9b651cb95de82562a3642afe7c7cdb902,4881.3172,OG,26631.26,5.5,2025-05-27 18:02,1,0,True,1,278,VIRGEN#0278
0xfe18**dbe86b**9fffbc,0xfe18dbe86bdd0abb40eaaa941193c2f3c99fffbc,4863.1094,OG,25693.26,5.3,2025-05-27 22:11,1,0,True,1,279,VIRGEN#0279
0xc616**651ded**ee5f80,0xc616651ded11b07551875f92c52d28acc8ee5f80,4836.7277,OG,23393.92,4.8,2025-05-28 08:54,1,0,True,1,280,VIRGEN#0280
0x7eb6**5d7f33**8c3e82,0x7eb65d7f33b456b4c976e904f527d636a08c3e82,4751.039,OG,26053.46,5.5,2025-05-27 17:22,1,0,True,1,281,VIRGEN#0281
0x7bed**b18c44**b175da,0x7bedb18c443267e8b4928702a63f0b21cab175da,4738.4912,Jeeted,26326.54,5.6,2025-05-27 15:38,1,2,False,3,282,VIRGEN#0282
0xbc59**f44ca2**30245e,0xbc59f44ca207292410907cfe93e08fddc930245e,4648.1485,VIRGEN,5386.42,1.2,2025-06-01 01:10,1,0,True,1,283,VIRGEN#0283
0x3685**756dd1**edfb2f,0x3685756dd15312090964329c821170902aedfb2f,4639.9498,VIRGEN,13192.01,2.8,2025-05-30 08:44,1,0,True,1,284,VIRGEN#0284
0xb75e**28ff83**07f432,0xb75e28ff83e22ebeb628ef93911dda237d07f432,4587.3975,VIRGEN,5785.59,1.3,2025-05-31 22:42,1,0,True,1,285,VIRGEN#0285
0x69dc**7c2fa8**238257,0x69dc7c2fa885f5f3a317286c3f139775d9238257,4586.6402,VIRGEN,1396.54,0.3,2025-06-01 21:40,1,0,True,1,286,VIRGEN#0286
0x478b**07cc1a**39a602,0x478b07cc1a72d00626116cb589c4079fdb39a602,4571.6001,VIRGEN,1943.62,0.4,2025-06-01 18:46,1,0,True,1,287,VIRGEN#0287
0x9428**78c125**af207b,0x942878c125516fc0c2484202fd87d2bc23af207b,4565.2805,VIRGEN,895.36,0.2,2025-06-02 00:16,1,0,True,1,288,VIRGEN#0288
0xa4d0**d70593**f0af17,0xa4d0d705933628e4c12de17b77cb701393f0af17,4549.3219,VIRGEN,7215.68,1.6,2025-05-31 14:55,1,0,True,1,289,VIRGEN#0289
0x5206**21aa20**3c8e59,0x520621aa20005a8ae1058f5b579002ad2f3c8e59,4548.2076,VIRGEN,1272.71,0.3,2025-06-01 22:16,1,0,True,1,290,VIRGEN#0290
0x00c2**af578d**993517,0x00c2af578daa23df35a46ccd6d7982333f993517,4533.843,VIRGEN,968.43,0.2,2025-06-01 23:51,1,0,True,1,291,VIRGEN#0291
0x1cbd**21df5d**72cb3c,0x1cbd21df5df367dbf060b6f15dee22f5c772cb3c,4486.2605,VIRGEN,1022.86,0.2,2025-06-01 23:30,1,0,True,1,292,VIRGEN#0292
0x1d3a**e47225**cd0fdc,0x1d3ae47225a9d62d5caeb598b93b72ba61cd0fdc,4418.5402,OG,22205.47,5.0,2025-05-28 04:22,1,0,True,1,293,VIRGEN#0293
0x3f4f**53ac9e**5e12af,0x3f4f53ac9ecd21ae9b80c1cc412a74ea965e12af,3849.884,OG,20647.01,5.4,2025-05-27 20:16,1,0,True,1,294,VIRGEN#0294
0x9365**2d62ed**564c3b,0x93652d62ed66d0aaf282a32eef298599b6564c3b,3732.9918,VIRGEN,1594.6,0.4,2025-06-01 18:43,1,0,True,1,295,VIRGEN#0295
0x2403**9e6167**4be73c,0x24039e6167d8f481903269398e27a1db2a4be73c,3722.624,VIRGEN,1258.93,0.3,2025-06-01 20:52,1,0,True,1,296,VIRGEN#0296
0xc695**d7097a**0977dd,0xc695d7097a6a4208b33cc7b85f8a6844a90977dd,3705.5517,VIRGEN,6475.84,1.7,2025-05-31 11:02,1,0,True,1,297,VIRGEN#0297
0x473f**2d4c0e**c34e5c,0x473f2d4c0e3d598a444d67cd400434b7dac34e5c,3701.4538,OG,20045.9,5.4,2025-05-27 19:00,3,0,True,3,298,VIRGEN#0298
0xdd7d**e3bf73**5d1db0,0xdd7de3bf73dc5e741ef398a5c1edf902b75d1db0,3683.65,VIRGEN,4410.79,1.2,2025-06-01 00:14,1,0,True,1,299,VIRGEN#0299
0x438a**84f453**7cea1b,0x438a84f45343e1d6a2264a55314c90c5907cea1b,3680.7143,VIRGEN,5510.63,1.5,2025-05-31 17:03,1,0,True,1,300,VIRGEN#0300
0x995e**6d6305**9888da,0x995e6d630586430a7510d1979cb42a31ea9888da,3438.2022,VIRGEN,12596.2,3.7,2025-05-29 13:03,1,0,True,1,301,VIRGEN#0301
0x0cdb**735dbf**927019,0x0cdb735dbf1e3af9d4854817bcda5e2dd4927019,3279.9253,VIRGEN,15348.57,4.7,2025-05-28 12:40,1,0,True,1,302,VIRGEN#0302
0xdcb4**83073f**664e79,0xdcb483073f6eb38191830c13c367d8b4ed664e79,3255.7441,VIRGEN,13360.35,4.1,2025-05-29 02:29,1,0,True,1,303,VIRGEN#0303
0x3d6d**956963**c4f80e,0x3d6d956963bd1d0b90064623662dc166d2c4f80e,3255.7441,OG,16901.42,5.2,2025-05-28 00:23,1,0,True,1,304,VIRGEN#0304
0x5504**e7aea0**25a6c2,0x5504e7aea0cf0582f7db6fd9c810f3810425a6c2,3255.7441,OG,17339.89,5.3,2025-05-27 21:09,1,0,True,1,305,VIRGEN#0305
0xda64**17d3a4**7c0d13,0xda6417d3a4ddeee3be9efc76f24a1eca9d7c0d13,3000.0,VIRGEN,1401.7,0.5,2025-06-01 17:46,1,0,True,1,306,VIRGEN#0306
0xca4e**2daf50**f61bb6,0xca4e2daf505e84390c121467528b60a3f2f61bb6,2802.406,VIRGEN,11202.52,4.0,2025-05-29 05:02,1,0,True,1,307,VIRGEN#0307
0xa49f**1fce6e**0bd66c,0xa49f1fce6ee9e18dc7cd861d019c255bad0bd66c,2766.3917,VIRGEN,12103.32,4.4,2025-05-28 19:58,1,0,True,1,308,VIRGEN#0308
0x4a11**7b8786**0681a5,0x4a117b878610a07569592de546fbef915d0681a5,2766.2163,Jeeted,14912.05,5.4,2025-05-27 19:36,1,1,False,2,309,VIRGEN#0309
0x5d69**0b81ca**c62808,0x5d690b81ca7efbe1ef7fafc8a9f31bbf05c62808,2719.82,VIRGEN,4717.79,1.7,2025-05-31 11:21,1,0,True,1,310,VIRGEN#0310
0x6ba7**4c122d**8412d7,0x6ba74c122d10689056fd1a8d98f1db9ce38412d7,2719.6973,VIRGEN,12185.79,4.5,2025-05-28 17:27,1,0,True,1,311,VIRGEN#0311
0xd03f**0d6833**42b750,0xd03f0d683389f980f039c1acff1dc7312e42b750,2685.0323,OG,14496.78,5.4,2025-05-27 19:24,1,0,True,1,312,VIRGEN#0312
0x5911**4f40e8**bdfe88,0x59114f40e8d52cb2ceb79d06f6cf94cd40bdfe88,2577.7978,VIRGEN,12243.91,4.7,2025-05-28 10:59,1,0,True,1,313,VIRGEN#0313
0x1484**a5f45b**9b23c0,0x1484a5f45b275f7373e17da480ecc0eb3d9b23c0,2555.7896,OG,13496.49,5.3,2025-05-27 22:14,2,0,True,2,314,VIRGEN#0314
0x7fc9**66904f**d469bb,0x7fc966904f165882375023db8b2934fda1d469bb,2533.3536,OG,13125.44,5.2,2025-05-28 00:38,1,0,True,1,315,VIRGEN#0315
0x1d89**297db9**1dfc84,0x1d89297db9def479f5df41dcd1e3f72ceb1dfc84,2527.1969,OG,13193.64,5.2,2025-05-27 23:41,1,0,True,1,316,VIRGEN#0316
0xa354**d599ca**ede81e,0xa354d599cab8e91eb482126b5ca079f2e2ede81e,2514.3071,OG,12977.17,5.2,2025-05-28 01:06,1,0,True,1,317,VIRGEN#0317
0x0065**f1dc81**82e981,0x0065f1dc81ff4c241d2567d7d428c31f1482e981,2399.1075,OG,12091.09,5.0,2025-05-28 04:01,1,2,True,3,318,VIRGEN#0318
0xee65**60b996**171e1e,0xee6560b996062deaa3e6571aa2042f9037171e1e,2363.7663,VIRGEN,11065.19,4.7,2025-05-28 12:38,1,0,True,1,319,VIRGEN#0319
0xd2a0**ec3b15**57255b,0xd2a0ec3b15b6e7b257396eb5438f9c9faa57255b,2356.2835,VIRGEN,10827.53,4.6,2025-05-28 14:42,1,0,True,1,320,VIRGEN#0320
0xed44**20fd9c**ef1e0b,0xed4420fd9c6147dcea1293399d9c982dfaef1e0b,2351.9615,OG,13052.0,5.5,2025-05-27 15:47,1,0,True,1,321,VIRGEN#0321
0xa7f4**abed3d**e4270a,0xa7f4abed3da4cc48bc3f01ba59af0f084de4270a,2337.339,OG,13306.25,5.7,2025-05-27 12:21,1,0,True,1,322,VIRGEN#0322
0xcf6c**b93548**d64588,0xcf6cb9354819e0ec7cb583e77b2647dca2d64588,2272.251,VIRGEN,582.45,0.3,2025-06-01 22:49,1,0,True,1,323,VIRGEN#0323
0x26cf**de8cc6**a77b56,0x26cfde8cc653779460660669e6f5d9452ba77b56,2224.979,OG,12789.23,5.7,2025-05-27 11:01,1,0,True,1,324,VIRGEN#0324
0xf28a**a6013f**025f18,0xf28aa6013f95a5ed8d7f129c8b0ace5e21025f18,2208.75,VIRGEN,5636.12,2.6,2025-05-30 15:44,1,0,True,1,325,VIRGEN#0325
0x15d5**47a6fd**75b667,0x15d547a6fd593a27c49e66cac06cf580f175b667,2012.7651,OG,10215.04,5.1,2025-05-28 03:10,1,0,True,1,326,VIRGEN#0326
0x7e9f**d9a545**bbdbb9,0x7e9fd9a54594dca2d9b9aef188b370dfffbbdbb9,1977.0248,VIRGEN,4792.34,2.4,2025-05-30 18:48,1,0,True,1,327,VIRGEN#0327
0xf1ae**8e1d27**64b252,0xf1ae8e1d27a81f01571db518a8d964adc164b252,1921.3573,OG,10467.73,5.4,2025-05-27 18:13,1,0,True,1,328,VIRGEN#0328
0x7ef0**a56f75**9f657b,0x7ef0a56f759ea178087e7e66e1852d78ce9f657b,1877.0237,VIRGEN,1332.53,0.7,2025-06-01 11:56,1,0,True,1,329,VIRGEN#0329
0xbdc1**59b7a0**f9cb77,0xbdc159b7a04d99841e3da690a3e67351c0f9cb77,1849.8096,VIRGEN,8434.85,4.6,2025-05-28 15:32,1,0,True,1,330,VIRGEN#0330
0x24ba**031ac2**f0a85b,0x24ba031ac28fb096007a85b7ef72c198b6f0a85b,1849.263,VIRGEN,3127.37,1.7,2025-05-31 12:23,1,0,True,1,331,VIRGEN#0331
0xa329**d72d02**d3df3b,0xa329d72d02e2f88d6ebb9b4e2224ce047dd3df3b,1844.6987,VIRGEN,4010.28,2.2,2025-05-31 00:48,1,0,True,1,332,VIRGEN#0332
0x4589**bf97ef**a0c553,0x4589bf97ef5d481ffae8841699207651c7a0c553,1835.9807,OG,10173.1,5.5,2025-05-27 16:00,1,0,True,1,333,VIRGEN#0333
0x486e**a0f6b9**8425a6,0x486ea0f6b9f5f37b8b5369479af32748ee8425a6,1827.7634,VIRGEN,3028.78,1.7,2025-05-31 13:12,1,0,True,1,334,VIRGEN#0334
0xff03**e4519e**d9a457,0xff03e4519e9775f0d5388ecb0bd2a8cd36d9a457,1803.5373,VIRGEN,7997.25,4.4,2025-05-28 18:33,2,0,True,2,335,VIRGEN#0335
0x3f71**acd810**030d1f,0x3f71acd810ff614ed484930a21e181f828030d1f,1789.8116,OG,10166.98,5.7,2025-05-27 12:39,1,0,True,1,336,VIRGEN#0336
0xfb1c**89a0ac**4b98be,0xfb1c89a0accf5b9fea20f8ac3c593004814b98be,1771.6934,VIRGEN,2448.48,1.4,2025-05-31 19:49,1,0,True,1,337,VIRGEN#0337
0x199a**89908a**b988b5,0x199a89908a48627c4fb7bc66c8db409a7fb988b5,1766.25,VIRGEN,5021.53,2.8,2025-05-30 08:45,1,0,True,1,338,VIRGEN#0338
0xad3f**ea2dc8**6a981d,0xad3fea2dc802cd9a73a16caead1ed9d67f6a981d,1762.5625,VIRGEN,2524.44,1.4,2025-05-31 18:36,1,0,True,1,339,VIRGEN#0339
0x0adc**03d863**77fa83,0x0adc03d86321d8204889ba6f2f13df8cf377fa83,1733.6804,VIRGEN,5867.48,3.4,2025-05-29 19:45,1,0,True,1,340,VIRGEN#0340
0x8335**5f4dd1**d6c6f2,0x83355f4dd1e8b33fe96bc3fa2a34b8a2a2d6c6f2,1625.5737,VIRGEN,7310.02,4.5,2025-05-28 17:03,1,0,True,1,341,VIRGEN#0341
0x80c9**ed5133**bbb9d0,0x80c9ed513350d3a34f0c17aebc4fbe9c05bbb9d0,1613.7802,VIRGEN,6521.97,4.0,2025-05-29 03:59,2,0,True,2,342,VIRGEN#0342
0xb181**a43571**e5878b,0xb181a43571c0bede26da3335ead70943c8e5878b,1457.2909,VIRGEN,5563.36,3.8,2025-05-29 09:21,1,0,True,1,343,VIRGEN#0343
0xafce**eb77b9**00db43,0xafceeb77b9da578f7ce7505f85ba37d51000db43,1370.0078,VIRGEN,5961.04,4.4,2025-05-28 20:33,1,0,True,1,344,VIRGEN#0344
0x46ff**b30471**357b96,0x46ffb30471d52d1abfbb8a22597f5ecca3357b96,1364.1147,VIRGEN,6393.1,4.7,2025-05-28 12:30,1,0,True,1,345,VIRGEN#0345
0xbdb1**8a27c1**32a5ec,0xbdb18a27c1c8762583843559add505f28d32a5ec,1300.0006,VIRGEN,4896.59,3.8,2025-05-29 10:35,1,0,True,1,346,VIRGEN#0346
0x8152**13184d**163609,0x815213184da7f46221e8c8b5a4f44768d4163609,1300.0006,VIRGEN,4894.37,3.8,2025-05-29 10:37,1,0,True,1,347,VIRGEN#0347
0xa3c3**556121**c8014b,0xa3c3556121dd63b7aa598d9198afc79dffc8014b,1176.3869,OG,5905.48,5.0,2025-05-28 04:30,1,0,True,1,348,VIRGEN#0348
0x431d**47ed94**0c657c,0x431d47ed942f1c3ad7bd8ba43c47a5afb50c657c,1112.5843,OG,6230.25,5.6,2025-05-27 14:35,1,0,True,1,349,VIRGEN#0349
0x16ba**5d6da9**5de541,0x16ba5d6da959bbb0accd605a7c543009f75de541,1111.0,Jeeted,5842.23,5.3,2025-05-27 22:46,1,1,False,2,350,VIRGEN#0350
0x36a1**6fba12**b84f7f,0x36a16fba124765978fae7aabfc83b75d2cb84f7f,1094.7847,OG,6252.63,5.7,2025-05-27 11:54,1,0,True,1,351,VIRGEN#0351
0x15b1**350007**b1457d,0x15b1350007449540dae78e5eb3c77a65b3b1457d,1000.0,VIRGEN,3383.76,3.4,2025-05-29 19:46,1,0,True,1,352,VIRGEN#0352
0x7f1d**18e37e**094539,0x7f1d18e37e8fbde9534d5856f90d21a05b094539,935.4065,Jeeted,5327.87,5.7,2025-05-27 12:17,1,3,False,4,353,VIRGEN#0353
0x4e6b**ab07be**466fd0,0x4e6bab07bec82eaf984538b985d5223530466fd0,883.7902,OG,4915.52,5.6,2025-05-27 15:30,1,0,True,1,354,VIRGEN#0354
0x16c9**460d00**fa8086,0x16c9460d00869a2a91e1cd5c1f335ca459fa8086,810.4431,OG,4616.68,5.7,2025-05-27 12:16,1,0,True,1,355,VIRGEN#0355
0xafc7**18d4dc**2da0ce,0xafc718d4dc4f729e91f54aeb0610bb83e32da0ce,784.9372,OG,3945.52,5.0,2025-05-28 04:20,1,0,True,1,356,VIRGEN#0356
0xbd51**02715b**c7a8a8,0xbd5102715b770331751b57a76df21be4a7c7a8a8,710.2218,OG,3489.19,4.9,2025-05-28 07:04,1,0,True,1,357,VIRGEN#0357
0x20c0**b52ad0**22d899,0x20c0b52ad0130038157d57bbde0166d11522d899,518.1779,VIRGEN,1663.73,3.2,2025-05-29 23:55,1,0,True,1,358,VIRGEN#0358
0xdc60**b724b3**c11cb0,0xdc60b724b3c56f391273aea64374682fe7c11cb0,508.4795,OG,2666.07,5.2,2025-05-27 23:08,1,0,True,1,359,VIRGEN#0359
0x91cb**c5f7f7**384dde,0x91cbc5f7f79c6d0280dd2bb350a6aa5df3384dde,373.2924,OG,2069.67,5.5,2025-05-27 15:55,6,0,True,6,360,VIRGEN#0360
0x06db**e9bb79**db1ad4,0x06dbe9bb79f4e065c096fe94c67ce57f12db1ad4,356.6687,VIRGEN,197.53,0.6,2025-06-01 15:41,1,0,True,1,361,VIRGEN#0361
0xb805**ed6b8f**92937e,0xb805ed6b8f5b7d3810c2ebc75c6f4d342092937e,339.4735,VIRGEN,1006.29,3.0,2025-05-30 05:50,1,0,True,1,362,VIRGEN#0362
0x6a22**02cc53**b7d9d8,0x6a2202cc537d72a0536c62421514c6ad4cb7d9d8,297.1319,Jeeted,1600.0,5.4,2025-05-27 19:44,1,1,False,2,363,VIRGEN#0363
0x9abf**4add3d**5b87dc,0x9abf4add3d6fd1c126cc0521462b8023ae5b87dc,296.6135,VIRGEN,1349.17,4.5,2025-05-28 15:49,1,0,True,1,364,VIRGEN#0364
0x58b4**193a27**d224dd,0x58b4193a27e4901f111af340d8387ea630d224dd,275.7793,OG,1438.53,5.2,2025-05-27 23:47,1,0,True,1,365,VIRGEN#0365
0xf8ee**164ed5**81039a,0xf8ee164ed57cd2662c7459f6fe0c1b4fbd81039a,273.3316,VIRGEN,1206.64,4.4,2025-05-28 19:02,1,0,True,1,366,VIRGEN#0366
0xc557**570b47**cd316d,0xc557570b47bf25ded6c31afc6e5aaa3effcd316d,237.8536,Jeeted,1087.14,4.6,2025-05-28 15:17,1,2,False,3,367,VIRGEN#0367
0x73b9**7f289c**b4525b,0x73b97f289c2caf1a8b90e6f8c3e302b27cb4525b,109.2982,OG,577.21,5.3,2025-05-27 22:14,1,0,True,1,368,VIRGEN#0368
0x8e16**1b7954**9d60bd,0x8e161b79546810042c7508ac1f1c6963819d60bd,84.1506,Jeeted,419.85,5.0,2025-05-28 05:14,1,1,False,2,369,VIRGEN#0369
0xae40**947b60**c08a95,0xae40947b604a5861bac432f7d0d52970b6c08a95,36.8762,VIRGEN,48.79,1.3,2025-05-31 21:13,1,0,True,1,370,VIRGEN#0370
0x6ff8**0207a9**8e7ec9,0x6ff80207a90d7a1c808dc9d5827297ceac8e7ec9,13.6203,OG,75.26,5.5,2025-05-27 16:22,1,0,True,1,371,VIRGEN#0371
